"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESD","01-Sep-2023","35","9.00"
"MRP","CONRESE","01-Sep-2023","35","3.75"
"MRP","PRIRESA","01-Sep-2023","35","0.06"
"MRP","PRIRESB","01-Sep-2023","35","0.05"
"MRP","PRIRESC","01-Sep-2023","35","0.05"
"MRP","PRIRESD","01-Sep-2023","35","0.04"
"MRP","PRIRESE","01-Sep-2023","35","0.02"
"MRP","CONRESA","01-Sep-2023","36","15.00"
"MRP","CONRESB","01-Sep-2023","36","12.75"
"MRP","CONRESC","01-Sep-2023","36","11.25"
"MRP","CONRESD","01-Sep-2023","36","9.00"
"MRP","CONRESE","01-Sep-2023","36","3.75"
"MRP","PRIRESA","01-Sep-2023","36","0.06"
"MRP","PRIRESB","01-Sep-2023","36","0.05"
"MRP","PRIRESC","01-Sep-2023","36","0.05"
"MRP","PRIRESD","01-Sep-2023","36","0.04"
"MRP","PRIRESE","01-Sep-2023","36","0.02"
"MRP","CONRESA","01-Sep-2023","37","20.34"
"MRP","CONRESB","01-Sep-2023","37","17.29"
"MRP","CONRESC","01-Sep-2023","37","15.25"
"MRP","CONRESD","01-Sep-2023","37","12.20"
"MRP","CONRESE","01-Sep-2023","37","5.08"
"MRP","PRIRESA","01-Sep-2023","37","0.01"
"MRP","PRIRESB","01-Sep-2023","37","0.01"
"MRP","PRIRESC","01-Sep-2023","37","0.01"
"MRP","PRIRESD","01-Sep-2023","37","0.01"
"MRP","PRIRESE","01-Sep-2023","37","0.00"
"MRP","CONRESA","01-Sep-2023","38","23.45"
"MRP","CONRESB","01-Sep-2023","38","19.93"
"MRP","CONRESC","01-Sep-2023","38","17.59"
"MRP","CONRESD","01-Sep-2023","38","14.07"
"MRP","CONRESE","01-Sep-2023","38","5.86"
"MRP","PRIRESA","01-Sep-2023","38","0.01"
"MRP","PRIRESB","01-Sep-2023","38","0.01"
"MRP","PRIRESC","01-Sep-2023","38","0.01"
"MRP","PRIRESD","01-Sep-2023","38","0.01"
"MRP","PRIRESE","01-Sep-2023","38","0.00"
"MRP","CONRESA","01-Sep-2023","39","33.77"
"MRP","CONRESB","01-Sep-2023","39","28.70"
"MRP","CONRESC","01-Sep-2023","39","25.33"
"MRP","CONRESD","01-Sep-2023","39","20.26"
"MRP","CONRESE","01-Sep-2023","39","8.44"
"MRP","PRIRESA","01-Sep-2023","39","0.05"
"MRP","PRIRESB","01-Sep-2023","39","0.04"
"MRP","PRIRESC","01-Sep-2023","39","0.04"
"MRP","PRIRESD","01-Sep-2023","39","0.03"
"MRP","PRIRESE","01-Sep-2023","39","0.01"
"MRP","CONRESA","01-Sep-2023","40","35.00"
"MRP","CONRESB","01-Sep-2023","40","29.75"
"MRP","CONRESC","01-Sep-2023","40","26.25"
"MRP","CONRESD","01-Sep-2023","40","21.00"
"MRP","CONRESE","01-Sep-2023","40","8.75"
"MRP","PRIRESA","01-Sep-2023","40","0.05"
"MRP","PRIRESB","01-Sep-2023","40","0.04"
"MRP","PRIRESC","01-Sep-2023","40","0.04"
"MRP","PRIRESD","01-Sep-2023","40","0.03"
"MRP","PRIRESE","01-Sep-2023","40","0.01"
"MRP","CONRESA","01-Sep-2023","41","35.00"
"MRP","CONRESB","01-Sep-2023","41","29.75"
"MRP","CONRESC","01-Sep-2023","41","26.25"
"MRP","CONRESD","01-Sep-2023","41","21.00"
"MRP","CONRESE","01-Sep-2023","41","8.75"
"MRP","PRIRESA","01-Sep-2023","41","0.05"
"MRP","PRIRESB","01-Sep-2023","41","0.04"
"MRP","PRIRESC","01-Sep-2023","41","0.04"
"MRP","PRIRESD","01-Sep-2023","41","0.03"
"MRP","PRIRESE","01-Sep-2023","41","0.01"
"MRP","CONRESA","01-Sep-2023","42","35.00"
"MRP","CONRESB","01-Sep-2023","42","29.75"
"MRP","CONRESC","01-Sep-2023","42","26.25"
"MRP","CONRESD","01-Sep-2023","42","21.00"
"MRP","CONRESE","01-Sep-2023","42","8.75"
"MRP","PRIRESA","01-Sep-2023","42","0.06"
"MRP","PRIRESB","01-Sep-2023","42","0.05"
"MRP","PRIRESC","01-Sep-2023","42","0.05"
"MRP","PRIRESD","01-Sep-2023","42","0.04"
"MRP","PRIRESE","01-Sep-2023","42","0.02"
"MRP","CONRESA","01-Sep-2023","43","34.78"
"MRP","CONRESB","01-Sep-2023","43","29.56"
"MRP","CONRESC","01-Sep-2023","43","26.09"
"MRP","CONRESD","01-Sep-2023","43","20.87"
"MRP","CONRESE","01-Sep-2023","43","8.70"
"MRP","PRIRESA","01-Sep-2023","43","0.05"
"MRP","PRIRESB","01-Sep-2023","43","0.04"
"MRP","PRIRESC","01-Sep-2023","43","0.04"
"MRP","PRIRESD","01-Sep-2023","43","0.03"
"MRP","PRIRESE","01-Sep-2023","43","0.01"
"MRP","CONRESA","01-Sep-2023","44","24.73"
"MRP","CONRESB","01-Sep-2023","44","21.02"
"MRP","CONRESC","01-Sep-2023","44","18.55"
"MRP","CONRESD","01-Sep-2023","44","14.84"
"MRP","CONRESE","01-Sep-2023","44","6.18"
"MRP","PRIRESA","01-Sep-2023","44","0.01"
"MRP","PRIRESB","01-Sep-2023","44","0.01"
"MRP","PRIRESC","01-Sep-2023","44","0.01"
"MRP","PRIRESD","01-Sep-2023","44","0.01"
"MRP","PRIRESE","01-Sep-2023","44","0.00"
"MRP","CONRESA","01-Sep-2023","45","18.09"
"MRP","CONRESB","01-Sep-2023","45","15.37"
"MRP","CONRESC","01-Sep-2023","45","13.57"
"MRP","CONRESD","01-Sep-2023","45","10.85"
"MRP","CONRESE","01-Sep-2023","45","4.52"
"MRP","PRIRESA","01-Sep-2023","45","0.06"
"MRP","PRIRESB","01-Sep-2023","45","0.05"
"MRP","PRIRESC","01-Sep-2023","45","0.05"
"MRP","PRIRESD","01-Sep-2023","45","0.04"
"MRP","PRIRESE","01-Sep-2023","45","0.02"
"MRP","CONRESA","01-Sep-2023","46","15.00"
"MRP","CONRESB","01-Sep-2023","46","12.75"
"MRP","CONRESC","01-Sep-2023","46","11.25"
"MRP","CONRESD","01-Sep-2023","46","9.00"
"MRP","CONRESE","01-Sep-2023","46","3.75"
"MRP","PRIRESA","01-Sep-2023","46","0.06"
"MRP","PRIRESB","01-Sep-2023","46","0.05"
"MRP","PRIRESC","01-Sep-2023","46","0.04"
"MRP","PRIRESD","01-Sep-2023","46","0.04"
"MRP","PRIRESE","01-Sep-2023","46","0.01"
"MRP","CONRESA","01-Sep-2023","47","16.42"
"MRP","CONRESB","01-Sep-2023","47","13.96"
"MRP","CONRESC","01-Sep-2023","47","12.31"
"MRP","CONRESD","01-Sep-2023","47","9.85"
"MRP","CONRESE","01-Sep-2023","47","4.10"
"MRP","PRIRESA","01-Sep-2023","47","0.09"
"MRP","PRIRESB","01-Sep-2023","47","0.08"
"MRP","PRIRESC","01-Sep-2023","47","0.07"
"MRP","PRIRESD","01-Sep-2023","47","0.05"
"MRP","PRIRESE","01-Sep-2023","47","0.02"
"MRP","CONRESA","01-Sep-2023","48","10.00"
"MRP","CONRESB","01-Sep-2023","48","8.50"
"MRP","CONRESC","01-Sep-2023","48","7.50"
"MRP","CONRESD","01-Sep-2023","48","6.00"
"MRP","CONRESE","01-Sep-2023","48","2.50"
"MRP","PRIRESA","01-Sep-2023","48","0.06"
"MRP","PRIRESB","01-Sep-2023","48","0.05"
"MRP","PRIRESC","01-Sep-2023","48","0.05"
"MRP","PRIRESD","01-Sep-2023","48","0.04"
"MRP","PRIRESE","01-Sep-2023","48","0.02"
"MRP","CONRESA","02-Sep-2023","1","23.45"
"MRP","CONRESB","02-Sep-2023","1","19.93"
"MRP","CONRESC","02-Sep-2023","1","17.59"
"MRP","CONRESD","02-Sep-2023","1","14.07"
"MRP","CONRESE","02-Sep-2023","1","5.86"
"MRP","PRIRESA","02-Sep-2023","1","0.06"
"MRP","PRIRESB","02-Sep-2023","1","0.05"
"MRP","PRIRESC","02-Sep-2023","1","0.04"
"MRP","PRIRESD","02-Sep-2023","1","0.04"
"MRP","PRIRESE","02-Sep-2023","1","0.01"
"MRP","CONRESA","02-Sep-2023","2","5.00"
"MRP","CONRESB","02-Sep-2023","2","4.25"
"MRP","CONRESC","02-Sep-2023","2","3.75"
"MRP","CONRESD","02-Sep-2023","2","3.00"
"MRP","CONRESE","02-Sep-2023","2","1.25"
"MRP","PRIRESA","02-Sep-2023","2","0.06"
"MRP","PRIRESB","02-Sep-2023","2","0.05"
"MRP","PRIRESC","02-Sep-2023","2","0.05"
"MRP","PRIRESD","02-Sep-2023","2","0.04"
"MRP","PRIRESE","02-Sep-2023","2","0.02"
