"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESC","01-Dec-2023","32","0.04"
"MRP","PRIRESD","01-Dec-2023","32","0.04"
"MRP","PRIRESE","01-Dec-2023","32","0.02"
"MRP","CONRESA","01-Dec-2023","33","31.07"
"MRP","CONRESB","01-Dec-2023","33","26.41"
"MRP","CONRESC","01-Dec-2023","33","23.30"
"MRP","CONRESD","01-Dec-2023","33","18.64"
"MRP","CONRESE","01-Dec-2023","33","7.77"
"MRP","PRIRESA","01-Dec-2023","33","0.05"
"MRP","PRIRESB","01-Dec-2023","33","0.04"
"MRP","PRIRESC","01-Dec-2023","33","0.04"
"MRP","PRIRESD","01-Dec-2023","33","0.03"
"MRP","PRIRESE","01-Dec-2023","33","0.01"
"MRP","CONRESA","01-Dec-2023","34","33.77"
"MRP","CONRESB","01-Dec-2023","34","28.70"
"MRP","CONRESC","01-Dec-2023","34","25.33"
"MRP","CONRESD","01-Dec-2023","34","20.26"
"MRP","CONRESE","01-Dec-2023","34","8.44"
"MRP","PRIRESA","01-Dec-2023","34","0.05"
"MRP","PRIRESB","01-Dec-2023","34","0.04"
"MRP","PRIRESC","01-Dec-2023","34","0.04"
"MRP","PRIRESD","01-Dec-2023","34","0.03"
"MRP","PRIRESE","01-Dec-2023","34","0.01"
"MRP","CONRESA","01-Dec-2023","35","32.14"
"MRP","CONRESB","01-Dec-2023","35","27.32"
"MRP","CONRESC","01-Dec-2023","35","24.11"
"MRP","CONRESD","01-Dec-2023","35","19.29"
"MRP","CONRESE","01-Dec-2023","35","8.04"
"MRP","PRIRESA","01-Dec-2023","35","0.05"
"MRP","PRIRESB","01-Dec-2023","35","0.04"
"MRP","PRIRESC","01-Dec-2023","35","0.04"
"MRP","PRIRESD","01-Dec-2023","35","0.03"
"MRP","PRIRESE","01-Dec-2023","35","0.01"
"MRP","CONRESA","01-Dec-2023","36","29.96"
"MRP","CONRESB","01-Dec-2023","36","25.47"
"MRP","CONRESC","01-Dec-2023","36","22.47"
"MRP","CONRESD","01-Dec-2023","36","17.98"
"MRP","CONRESE","01-Dec-2023","36","7.49"
"MRP","PRIRESA","01-Dec-2023","36","0.05"
"MRP","PRIRESB","01-Dec-2023","36","0.04"
"MRP","PRIRESC","01-Dec-2023","36","0.04"
"MRP","PRIRESD","01-Dec-2023","36","0.03"
"MRP","PRIRESE","01-Dec-2023","36","0.01"
"MRP","CONRESA","01-Dec-2023","37","30.66"
"MRP","CONRESB","01-Dec-2023","37","26.06"
"MRP","CONRESC","01-Dec-2023","37","23.00"
"MRP","CONRESD","01-Dec-2023","37","18.40"
"MRP","CONRESE","01-Dec-2023","37","7.67"
"MRP","PRIRESA","01-Dec-2023","37","0.05"
"MRP","PRIRESB","01-Dec-2023","37","0.04"
"MRP","PRIRESC","01-Dec-2023","37","0.04"
"MRP","PRIRESD","01-Dec-2023","37","0.03"
"MRP","PRIRESE","01-Dec-2023","37","0.01"
"MRP","CONRESA","01-Dec-2023","38","30.43"
"MRP","CONRESB","01-Dec-2023","38","25.86"
"MRP","CONRESC","01-Dec-2023","38","22.82"
"MRP","CONRESD","01-Dec-2023","38","18.26"
"MRP","CONRESE","01-Dec-2023","38","7.61"
"MRP","PRIRESA","01-Dec-2023","38","0.05"
"MRP","PRIRESB","01-Dec-2023","38","0.04"
"MRP","PRIRESC","01-Dec-2023","38","0.04"
"MRP","PRIRESD","01-Dec-2023","38","0.03"
"MRP","PRIRESE","01-Dec-2023","38","0.01"
"MRP","CONRESA","01-Dec-2023","39","31.33"
"MRP","CONRESB","01-Dec-2023","39","26.63"
"MRP","CONRESC","01-Dec-2023","39","23.50"
"MRP","CONRESD","01-Dec-2023","39","18.80"
"MRP","CONRESE","01-Dec-2023","39","7.83"
"MRP","PRIRESA","01-Dec-2023","39","0.05"
"MRP","PRIRESB","01-Dec-2023","39","0.04"
"MRP","PRIRESC","01-Dec-2023","39","0.04"
"MRP","PRIRESD","01-Dec-2023","39","0.03"
"MRP","PRIRESE","01-Dec-2023","39","0.01"
"MRP","CONRESA","01-Dec-2023","40","24.68"
"MRP","CONRESB","01-Dec-2023","40","20.98"
"MRP","CONRESC","01-Dec-2023","40","18.51"
"MRP","CONRESD","01-Dec-2023","40","14.81"
"MRP","CONRESE","01-Dec-2023","40","6.17"
"MRP","PRIRESA","01-Dec-2023","40","0.05"
"MRP","PRIRESB","01-Dec-2023","40","0.04"
"MRP","PRIRESC","01-Dec-2023","40","0.04"
"MRP","PRIRESD","01-Dec-2023","40","0.03"
"MRP","PRIRESE","01-Dec-2023","40","0.01"
"MRP","CONRESA","01-Dec-2023","41","24.68"
"MRP","CONRESB","01-Dec-2023","41","20.98"
"MRP","CONRESC","01-Dec-2023","41","18.51"
"MRP","CONRESD","01-Dec-2023","41","14.81"
"MRP","CONRESE","01-Dec-2023","41","6.17"
"MRP","PRIRESA","01-Dec-2023","41","0.06"
"MRP","PRIRESB","01-Dec-2023","41","0.05"
"MRP","PRIRESC","01-Dec-2023","41","0.04"
"MRP","PRIRESD","01-Dec-2023","41","0.04"
"MRP","PRIRESE","01-Dec-2023","41","0.02"
"MRP","CONRESA","01-Dec-2023","42","23.45"
"MRP","CONRESB","01-Dec-2023","42","19.93"
"MRP","CONRESC","01-Dec-2023","42","17.59"
"MRP","CONRESD","01-Dec-2023","42","14.07"
"MRP","CONRESE","01-Dec-2023","42","5.86"
"MRP","PRIRESA","01-Dec-2023","42","0.05"
"MRP","PRIRESB","01-Dec-2023","42","0.04"
"MRP","PRIRESC","01-Dec-2023","42","0.04"
"MRP","PRIRESD","01-Dec-2023","42","0.03"
"MRP","PRIRESE","01-Dec-2023","42","0.01"
"MRP","CONRESA","01-Dec-2023","43","12.34"
"MRP","CONRESB","01-Dec-2023","43","10.49"
"MRP","CONRESC","01-Dec-2023","43","9.25"
"MRP","CONRESD","01-Dec-2023","43","7.40"
"MRP","CONRESE","01-Dec-2023","43","3.08"
"MRP","PRIRESA","01-Dec-2023","43","0.01"
"MRP","PRIRESB","01-Dec-2023","43","0.01"
"MRP","PRIRESC","01-Dec-2023","43","0.01"
"MRP","PRIRESD","01-Dec-2023","43","0.01"
"MRP","PRIRESE","01-Dec-2023","43","0.00"
"MRP","CONRESA","01-Dec-2023","44","5.03"
"MRP","CONRESB","01-Dec-2023","44","4.28"
"MRP","CONRESC","01-Dec-2023","44","3.77"
"MRP","CONRESD","01-Dec-2023","44","3.02"
"MRP","CONRESE","01-Dec-2023","44","1.26"
"MRP","PRIRESA","01-Dec-2023","44","0.01"
"MRP","PRIRESB","01-Dec-2023","44","0.01"
"MRP","PRIRESC","01-Dec-2023","44","0.01"
"MRP","PRIRESD","01-Dec-2023","44","0.01"
"MRP","PRIRESE","01-Dec-2023","44","0.00"
"MRP","CONRESA","01-Dec-2023","45","0.10"
"MRP","CONRESB","01-Dec-2023","45","0.08"
"MRP","CONRESC","01-Dec-2023","45","0.07"
"MRP","CONRESD","01-Dec-2023","45","0.06"
"MRP","CONRESE","01-Dec-2023","45","0.02"
"MRP","PRIRESA","01-Dec-2023","45","0.01"
"MRP","PRIRESB","01-Dec-2023","45","0.01"
"MRP","PRIRESC","01-Dec-2023","45","0.01"
"MRP","PRIRESD","01-Dec-2023","45","0.01"
"MRP","PRIRESE","01-Dec-2023","45","0.00"
"MRP","CONRESA","01-Dec-2023","46","0.10"
"MRP","CONRESB","01-Dec-2023","46","0.08"
"MRP","CONRESC","01-Dec-2023","46","0.07"
"MRP","CONRESD","01-Dec-2023","46","0.06"
"MRP","CONRESE","01-Dec-2023","46","0.02"
"MRP","PRIRESA","01-Dec-2023","46","0.01"
"MRP","PRIRESB","01-Dec-2023","46","0.01"
"MRP","PRIRESC","01-Dec-2023","46","0.01"
"MRP","PRIRESD","01-Dec-2023","46","0.01"
"MRP","PRIRESE","01-Dec-2023","46","0.00"
"MRP","CONRESA","01-Dec-2023","47","10.00"
"MRP","CONRESB","01-Dec-2023","47","8.50"
"MRP","CONRESC","01-Dec-2023","47","7.50"
"MRP","CONRESD","01-Dec-2023","47","6.00"
"MRP","CONRESE","01-Dec-2023","47","2.50"
"MRP","PRIRESA","01-Dec-2023","47","0.01"
"MRP","PRIRESB","01-Dec-2023","47","0.01"
"MRP","PRIRESC","01-Dec-2023","47","0.01"
"MRP","PRIRESD","01-Dec-2023","47","0.01"
"MRP","PRIRESE","01-Dec-2023","47","0.00"
"MRP","CONRESA","01-Dec-2023","48","10.03"
"MRP","CONRESB","01-Dec-2023","48","8.53"
"MRP","CONRESC","01-Dec-2023","48","7.52"
"MRP","CONRESD","01-Dec-2023","48","6.02"
"MRP","CONRESE","01-Dec-2023","48","2.51"
"MRP","PRIRESA","01-Dec-2023","48","0.05"
"MRP","PRIRESB","01-Dec-2023","48","0.04"
"MRP","PRIRESC","01-Dec-2023","48","0.04"
"MRP","PRIRESD","01-Dec-2023","48","0.03"
"MRP","PRIRESE","01-Dec-2023","48","0.01"
"MRP","CONRESA","02-Dec-2023","1","0.10"
"MRP","CONRESB","02-Dec-2023","1","0.08"
"MRP","CONRESC","02-Dec-2023","1","0.08"
"MRP","CONRESD","02-Dec-2023","1","0.06"
"MRP","CONRESE","02-Dec-2023","1","0.02"
"MRP","PRIRESA","02-Dec-2023","1","0.01"
"MRP","PRIRESB","02-Dec-2023","1","0.01"
"MRP","PRIRESC","02-Dec-2023","1","0.01"
"MRP","PRIRESD","02-Dec-2023","1","0.01"
"MRP","PRIRESE","02-Dec-2023","1","0.00"
"MRP","CONRESA","02-Dec-2023","2","0.01"
"MRP","CONRESB","02-Dec-2023","2","0.01"
"MRP","CONRESC","02-Dec-2023","2","0.01"
"MRP","CONRESD","02-Dec-2023","2","0.01"
"MRP","CONRESE","02-Dec-2023","2","0.00"
"MRP","PRIRESA","02-Dec-2023","2","0.05"
"MRP","PRIRESB","02-Dec-2023","2","0.04"
"MRP","PRIRESC","02-Dec-2023","2","0.04"
"MRP","PRIRESD","02-Dec-2023","2","0.03"
"MRP","PRIRESE","02-Dec-2023","2","0.01"
