"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","13-Sep-2023","13","15.00"
"MFP","13-Sep-2023","14","15.00"
"MFP","13-Sep-2023","15","22.97"
"MFP","13-Sep-2023","16","22.97"
"MFP","13-Sep-2023","17","22.97"
"MFP","13-Sep-2023","18","50.00"
"MFP","13-Sep-2023","19","45.03"
"MFP","13-Sep-2023","20","58.72"
"MFP","13-Sep-2023","21","60.03"
"MFP","13-Sep-2023","22","53.57"
"MFP","13-Sep-2023","23","48.67"
"MFP","13-Sep-2023","24","29.49"
"MFP","13-Sep-2023","25","26.96"
"MFP","13-Sep-2023","26","23.88"
"MFP","13-Sep-2023","27","23.88"
"MFP","13-Sep-2023","28","29.85"
"MFP","13-Sep-2023","29","42.46"
"MFP","13-Sep-2023","30","42.96"
"MFP","13-Sep-2023","31","27.47"
"MFP","13-Sep-2023","32","31.59"
"MFP","13-Sep-2023","33","53.57"
"MFP","13-Sep-2023","34","178.74"
"MFP","13-Sep-2023","35","183.44"
"MFP","13-Sep-2023","36","236.70"
"MFP","13-Sep-2023","37","256.75"
"MFP","13-Sep-2023","38","179.17"
"MFP","13-Sep-2023","39","235.95"
"MFP","13-Sep-2023","40","121.97"
"MFP","13-Sep-2023","41","109.50"
"MFP","13-Sep-2023","42","45.03"
"MFP","13-Sep-2023","43","24.89"
"MFP","13-Sep-2023","44","15.00"
"MFP","13-Sep-2023","45","15.00"
"MFP","13-Sep-2023","46","10.00"
"MFP","13-Sep-2023","47","10.00"
"MFP","13-Sep-2023","48","10.00"
"MFP","14-Sep-2023","1","9.80"
"MFP","14-Sep-2023","2","9.80"
"MFP","14-Sep-2023","3","9.80"
"MFP","14-Sep-2023","4","9.80"
"MFP","14-Sep-2023","5","9.80"
"MFP","14-Sep-2023","6","9.80"
"MFP","14-Sep-2023","7","9.80"
"MFP","14-Sep-2023","8","9.80"
"MFP","14-Sep-2023","9","9.80"
"MFP","14-Sep-2023","10","9.80"
"MFP","14-Sep-2023","11","9.80"
"MFP","14-Sep-2023","12","9.80"
"MFP","14-Sep-2023","13","10.00"
"MFP","14-Sep-2023","14","10.03"
"MFP","14-Sep-2023","15","44.44"
"MFP","14-Sep-2023","16","50.00"
"MFP","14-Sep-2023","17","16.08"
"MFP","14-Sep-2023","18","53.57"
"MFP","14-Sep-2023","19","25.00"
"MFP","14-Sep-2023","20","53.57"
"MFP","14-Sep-2023","21","53.57"
"MFP","14-Sep-2023","22","25.00"
"MFP","14-Sep-2023","23","21.45"
"MFP","14-Sep-2023","24","15.00"
"MFP","14-Sep-2023","25","15.46"
"MFP","14-Sep-2023","26","15.01"
"MFP","14-Sep-2023","27","15.02"
"MFP","14-Sep-2023","28","15.28"
"MFP","14-Sep-2023","29","15.33"
"MFP","14-Sep-2023","30","15.28"
"MFP","14-Sep-2023","31","17.25"
"MFP","14-Sep-2023","32","18.70"
"MFP","14-Sep-2023","33","23.12"
"MFP","14-Sep-2023","34","37.00"
