"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","10-May-2023","41","257.47"
"MFP","10-May-2023","42","233.78"
"MFP","10-May-2023","43","233.78"
"MFP","10-May-2023","44","66.37"
"MFP","10-May-2023","45","51.95"
"MFP","10-May-2023","46","37.00"
"MFP","10-May-2023","47","24.32"
"MFP","10-May-2023","48","53.33"
"MFP","11-May-2023","1","15.00"
"MFP","11-May-2023","2","15.00"
"MFP","11-May-2023","3","13.14"
"MFP","11-May-2023","4","13.33"
"MFP","11-May-2023","5","10.00"
"MFP","11-May-2023","6","10.00"
"MFP","11-May-2023","7","10.00"
"MFP","11-May-2023","8","10.00"
"MFP","11-May-2023","9","10.00"
"MFP","11-May-2023","10","13.33"
"MFP","11-May-2023","11","15.00"
"MFP","11-May-2023","12","15.00"
"MFP","11-May-2023","13","37.00"
"MFP","11-May-2023","14","60.00"
"MFP","11-May-2023","15","133.33"
"MFP","11-May-2023","16","300.00"
"MFP","11-May-2023","17","261.83"
"MFP","11-May-2023","18","244.86"
"MFP","11-May-2023","19","243.69"
"MFP","11-May-2023","20","257.52"
"MFP","11-May-2023","21","269.83"
"MFP","11-May-2023","22","269.83"
"MFP","11-May-2023","23","269.83"
"MFP","11-May-2023","24","250.12"
"MFP","11-May-2023","25","128.00"
"MFP","11-May-2023","26","248.32"
"MFP","11-May-2023","27","287.83"
"MFP","11-May-2023","28","269.83"
"MFP","11-May-2023","29","287.83"
"MFP","11-May-2023","30","289.00"
"MFP","11-May-2023","31","288.88"
"MFP","11-May-2023","32","279.88"
"MFP","11-May-2023","33","279.88"
"MFP","11-May-2023","34","287.83"
"MFP","11-May-2023","35","287.83"
"MFP","11-May-2023","36","287.83"
"MFP","11-May-2023","37","300.00"
"MFP","11-May-2023","38","300.00"
"MFP","11-May-2023","39","300.00"
"MFP","11-May-2023","40","300.00"
"MFP","11-May-2023","41","300.00"
"MFP","11-May-2023","42","300.00"
"MFP","11-May-2023","43","287.83"
"MFP","11-May-2023","44","73.00"
"MFP","11-May-2023","45","37.00"
"MFP","11-May-2023","46","37.00"
"MFP","11-May-2023","47","101.01"
"MFP","11-May-2023","48","73.00"
"MFP","12-May-2023","1","30.54"
"MFP","12-May-2023","2","27.50"
"MFP","12-May-2023","3","15.00"
"MFP","12-May-2023","4","15.00"
"MFP","12-May-2023","5","15.00"
"MFP","12-May-2023","6","15.00"
"MFP","12-May-2023","7","15.00"
"MFP","12-May-2023","8","15.00"
"MFP","12-May-2023","9","15.00"
"MFP","12-May-2023","10","15.00"
"MFP","12-May-2023","11","15.00"
"MFP","12-May-2023","12","33.33"
"MFP","12-May-2023","13","61.98"
"MFP","12-May-2023","14","73.00"
"MFP","12-May-2023","15","104.28"
"MFP","12-May-2023","16","137.00"
"MFP","12-May-2023","17","120.95"
"MFP","12-May-2023","18","256.78"
"MFP","12-May-2023","19","109.86"
"MFP","12-May-2023","20","238.64"
"MFP","12-May-2023","21","243.63"
"MFP","12-May-2023","22","202.64"
"MFP","12-May-2023","23","73.86"
"MFP","12-May-2023","24","58.86"
"MFP","12-May-2023","25","102.86"
"MFP","12-May-2023","26","109.86"
"MFP","12-May-2023","27","211.78"
"MFP","12-May-2023","28","211.78"
"MFP","12-May-2023","29","212.40"
"MFP","12-May-2023","30","203.00"
"MFP","12-May-2023","31","232.01"
"MFP","12-May-2023","32","206.18"
"MFP","12-May-2023","33","206.18"
"MFP","12-May-2023","34","238.64"
"MFP","12-May-2023","35","232.01"
"MFP","12-May-2023","36","206.18"
"MFP","12-May-2023","37","284.32"
"MFP","12-May-2023","38","243.63"
"MFP","12-May-2023","39","271.00"
"MFP","12-May-2023","40","269.77"
"MFP","12-May-2023","41","257.46"
"MFP","12-May-2023","42","238.61"
