"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","11-Jun-2023","32","55.00"
"MFP","11-Jun-2023","33","37.00"
"MFP","11-Jun-2023","34","50.00"
"MFP","11-Jun-2023","35","49.44"
"MFP","11-Jun-2023","36","50.00"
"MFP","11-Jun-2023","37","88.00"
"MFP","11-Jun-2023","38","55.00"
"MFP","11-Jun-2023","39","88.04"
"MFP","11-Jun-2023","40","77.00"
"MFP","11-Jun-2023","41","55.00"
"MFP","11-Jun-2023","42","53.57"
"MFP","11-Jun-2023","43","49.44"
"MFP","11-Jun-2023","44","37.00"
"MFP","11-Jun-2023","45","37.00"
"MFP","11-Jun-2023","46","53.57"
"MFP","11-Jun-2023","47","49.44"
"MFP","11-Jun-2023","48","34.44"
"MFP","12-Jun-2023","1","37.00"
"MFP","12-Jun-2023","2","33.00"
"MFP","12-Jun-2023","3","33.00"
"MFP","12-Jun-2023","4","50.00"
"MFP","12-Jun-2023","5","50.00"
"MFP","12-Jun-2023","6","33.00"
"MFP","12-Jun-2023","7","50.00"
"MFP","12-Jun-2023","8","53.57"
"MFP","12-Jun-2023","9","33.00"
"MFP","12-Jun-2023","10","33.00"
"MFP","12-Jun-2023","11","50.00"
"MFP","12-Jun-2023","12","50.02"
"MFP","12-Jun-2023","13","55.00"
"MFP","12-Jun-2023","14","58.90"
"MFP","12-Jun-2023","15","55.00"
"MFP","12-Jun-2023","16","55.00"
"MFP","12-Jun-2023","17","53.57"
"MFP","12-Jun-2023","18","79.44"
"MFP","12-Jun-2023","19","55.00"
"MFP","12-Jun-2023","20","84.86"
"MFP","12-Jun-2023","21","79.44"
"MFP","12-Jun-2023","22","79.44"
"MFP","12-Jun-2023","23","57.25"
"MFP","12-Jun-2023","24","53.57"
"MFP","12-Jun-2023","25","77.00"
"MFP","12-Jun-2023","26","77.00"
"MFP","12-Jun-2023","27","55.00"
"MFP","12-Jun-2023","28","55.00"
"MFP","12-Jun-2023","29","55.00"
"MFP","12-Jun-2023","30","55.00"
"MFP","12-Jun-2023","31","55.00"
"MFP","12-Jun-2023","32","55.00"
"MFP","12-Jun-2023","33","53.57"
"MFP","12-Jun-2023","34","55.00"
"MFP","12-Jun-2023","35","53.57"
"MFP","12-Jun-2023","36","55.00"
"MFP","12-Jun-2023","37","77.00"
"MFP","12-Jun-2023","38","55.00"
"MFP","12-Jun-2023","39","96.87"
"MFP","12-Jun-2023","40","77.00"
"MFP","12-Jun-2023","41","55.00"
"MFP","12-Jun-2023","42","53.57"
"MFP","12-Jun-2023","43","49.44"
"MFP","12-Jun-2023","44","49.44"
"MFP","12-Jun-2023","45","49.44"
"MFP","12-Jun-2023","46","49.44"
"MFP","12-Jun-2023","47","34.44"
"MFP","12-Jun-2023","48","34.44"
"MFP","13-Jun-2023","1","50.00"
"MFP","13-Jun-2023","2","33.00"
"MFP","13-Jun-2023","3","33.00"
"MFP","13-Jun-2023","4","33.00"
"MFP","13-Jun-2023","5","50.00"
"MFP","13-Jun-2023","6","35.00"
"MFP","13-Jun-2023","7","50.00"
"MFP","13-Jun-2023","8","50.00"
"MFP","13-Jun-2023","9","33.00"
"MFP","13-Jun-2023","10","33.00"
"MFP","13-Jun-2023","11","37.00"
"MFP","13-Jun-2023","12","50.00"
"MFP","13-Jun-2023","13","53.57"
"MFP","13-Jun-2023","14","55.00"
"MFP","13-Jun-2023","15","67.62"
"MFP","13-Jun-2023","16","70.02"
"MFP","13-Jun-2023","17","51.90"
"MFP","13-Jun-2023","18","65.58"
"MFP","13-Jun-2023","19","53.57"
"MFP","13-Jun-2023","20","77.00"
"MFP","13-Jun-2023","21","58.83"
"MFP","13-Jun-2023","22","55.00"
"MFP","13-Jun-2023","23","53.57"
"MFP","13-Jun-2023","24","49.44"
"MFP","13-Jun-2023","25","55.00"
"MFP","13-Jun-2023","26","55.00"
"MFP","13-Jun-2023","27","53.57"
"MFP","13-Jun-2023","28","55.00"
"MFP","13-Jun-2023","29","55.00"
"MFP","13-Jun-2023","30","55.00"
"MFP","13-Jun-2023","31","68.99"
"MFP","13-Jun-2023","32","55.00"
"MFP","13-Jun-2023","33","53.57"
"MFP","13-Jun-2023","34","73.00"
"MFP","13-Jun-2023","35","53.57"
"MFP","13-Jun-2023","36","55.00"
"MFP","13-Jun-2023","37","124.44"
"MFP","13-Jun-2023","38","77.00"
"MFP","13-Jun-2023","39","89.99"
"MFP","13-Jun-2023","40","84.91"
"MFP","13-Jun-2023","41","55.00"
"MFP","13-Jun-2023","42","53.57"
"MFP","13-Jun-2023","43","49.44"
"MFP","13-Jun-2023","44","37.00"
"MFP","13-Jun-2023","45","37.00"
"MFP","13-Jun-2023","46","49.44"
"MFP","13-Jun-2023","47","34.44"
"MFP","13-Jun-2023","48","34.44"
"MFP","14-Jun-2023","1","50.00"
"MFP","14-Jun-2023","2","37.00"
"MFP","14-Jun-2023","3","33.00"
"MFP","14-Jun-2023","4","33.00"
"MFP","14-Jun-2023","5","33.00"
"MFP","14-Jun-2023","6","33.00"
"MFP","14-Jun-2023","7","33.00"
"MFP","14-Jun-2023","8","33.00"
"MFP","14-Jun-2023","9","33.00"
"MFP","14-Jun-2023","10","33.00"
"MFP","14-Jun-2023","11","33.00"
"MFP","14-Jun-2023","12","50.00"
"MFP","14-Jun-2023","13","53.57"
"MFP","14-Jun-2023","14","58.90"
"MFP","14-Jun-2023","15","55.00"
"MFP","14-Jun-2023","16","79.44"
"MFP","14-Jun-2023","17","67.45"
"MFP","14-Jun-2023","18","106.86"
"MFP","14-Jun-2023","19","55.00"
"MFP","14-Jun-2023","20","79.44"
"MFP","14-Jun-2023","21","77.00"
"MFP","14-Jun-2023","22","72.30"
"MFP","14-Jun-2023","23","57.03"
"MFP","14-Jun-2023","24","53.57"
"MFP","14-Jun-2023","25","60.44"
"MFP","14-Jun-2023","26","75.40"
"MFP","14-Jun-2023","27","77.00"
"MFP","14-Jun-2023","28","79.44"
"MFP","14-Jun-2023","29","79.44"
"MFP","14-Jun-2023","30","79.04"
"MFP","14-Jun-2023","31","88.61"
"MFP","14-Jun-2023","32","77.00"
"MFP","14-Jun-2023","33","55.00"
"MFP","14-Jun-2023","34","77.00"
