"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","11-Oct-2023","10","9.80"
"MFP","11-Oct-2023","11","10.00"
"MFP","11-Oct-2023","12","10.00"
"MFP","11-Oct-2023","13","35.00"
"MFP","11-Oct-2023","14","53.57"
"MFP","11-Oct-2023","15","53.57"
"MFP","11-Oct-2023","16","53.57"
"MFP","11-Oct-2023","17","45.96"
"MFP","11-Oct-2023","18","78.54"
"MFP","11-Oct-2023","19","53.57"
"MFP","11-Oct-2023","20","53.57"
"MFP","11-Oct-2023","21","58.72"
"MFP","11-Oct-2023","22","58.22"
"MFP","11-Oct-2023","23","58.72"
"MFP","11-Oct-2023","24","50.00"
"MFP","11-Oct-2023","25","50.00"
"MFP","11-Oct-2023","26","48.59"
"MFP","11-Oct-2023","27","50.00"
"MFP","11-Oct-2023","28","53.57"
"MFP","11-Oct-2023","29","43.03"
"MFP","11-Oct-2023","30","50.00"
"MFP","11-Oct-2023","31","50.00"
"MFP","11-Oct-2023","32","90.78"
"MFP","11-Oct-2023","33","148.00"
"MFP","11-Oct-2023","34","137.66"
"MFP","11-Oct-2023","35","89.22"
"MFP","11-Oct-2023","36","58.47"
"MFP","11-Oct-2023","37","65.58"
"MFP","11-Oct-2023","38","53.57"
"MFP","11-Oct-2023","39","118.44"
"MFP","11-Oct-2023","40","58.72"
"MFP","11-Oct-2023","41","53.57"
"MFP","11-Oct-2023","42","53.57"
"MFP","11-Oct-2023","43","85.55"
"MFP","11-Oct-2023","44","81.80"
"MFP","11-Oct-2023","45","50.00"
"MFP","11-Oct-2023","46","15.00"
"MFP","11-Oct-2023","47","10.00"
"MFP","11-Oct-2023","48","10.00"
"MFP","12-Oct-2023","1","0.01"
"MFP","12-Oct-2023","2","0.01"
"MFP","12-Oct-2023","3","0.01"
"MFP","12-Oct-2023","4","0.01"
"MFP","12-Oct-2023","5","0.01"
"MFP","12-Oct-2023","6","0.01"
"MFP","12-Oct-2023","7","0.01"
"MFP","12-Oct-2023","8","0.01"
"MFP","12-Oct-2023","9","0.01"
"MFP","12-Oct-2023","10","0.01"
"MFP","12-Oct-2023","11","0.01"
"MFP","12-Oct-2023","12","0.01"
"MFP","12-Oct-2023","13","10.00"
