"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","13-Mar-2023","39","128.00"
"MFP","13-Mar-2023","40","138.59"
"MFP","13-Mar-2023","41","128.00"
"MFP","13-Mar-2023","42","73.00"
"MFP","13-Mar-2023","43","33.33"
"MFP","13-Mar-2023","44","37.00"
"MFP","13-Mar-2023","45","25.01"
"MFP","13-Mar-2023","46","25.01"
"MFP","13-Mar-2023","47","25.00"
"MFP","13-Mar-2023","48","10.00"
"MFP","14-Mar-2023","1","10.00"
"MFP","14-Mar-2023","2","10.00"
"MFP","14-Mar-2023","3","1.33"
"MFP","14-Mar-2023","4","1.33"
"MFP","14-Mar-2023","5","1.33"
"MFP","14-Mar-2023","6","1.33"
"MFP","14-Mar-2023","7","1.33"
"MFP","14-Mar-2023","8","1.33"
"MFP","14-Mar-2023","9","1.33"
"MFP","14-Mar-2023","10","10.00"
"MFP","14-Mar-2023","11","10.00"
"MFP","14-Mar-2023","12","10.00"
"MFP","14-Mar-2023","13","25.00"
"MFP","14-Mar-2023","14","37.00"
"MFP","14-Mar-2023","15","73.00"
"MFP","14-Mar-2023","16","113.08"
"MFP","14-Mar-2023","17","55.61"
"MFP","14-Mar-2023","18","128.00"
"MFP","14-Mar-2023","19","55.69"
"MFP","14-Mar-2023","20","73.00"
"MFP","14-Mar-2023","21","128.00"
"MFP","14-Mar-2023","22","73.00"
"MFP","14-Mar-2023","23","73.00"
"MFP","14-Mar-2023","24","73.00"
"MFP","14-Mar-2023","25","128.00"
"MFP","14-Mar-2023","26","128.00"
"MFP","14-Mar-2023","27","88.00"
"MFP","14-Mar-2023","28","73.00"
"MFP","14-Mar-2023","29","73.00"
"MFP","14-Mar-2023","30","73.00"
"MFP","14-Mar-2023","31","73.00"
"MFP","14-Mar-2023","32","73.00"
