"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","12-Apr-2023","20","50.00"
"MFP","12-Apr-2023","21","37.00"
"MFP","12-Apr-2023","22","37.00"
"MFP","12-Apr-2023","23","37.00"
"MFP","12-Apr-2023","24","37.00"
"MFP","12-Apr-2023","25","44.99"
"MFP","12-Apr-2023","26","44.99"
"MFP","12-Apr-2023","27","44.99"
"MFP","12-Apr-2023","28","44.99"
"MFP","12-Apr-2023","29","45.04"
"MFP","12-Apr-2023","30","45.01"
"MFP","12-Apr-2023","31","44.99"
"MFP","12-Apr-2023","32","60.00"
"MFP","12-Apr-2023","33","211.23"
"MFP","12-Apr-2023","34","246.84"
"MFP","12-Apr-2023","35","231.83"
"MFP","12-Apr-2023","36","73.33"
"MFP","12-Apr-2023","37","143.01"
"MFP","12-Apr-2023","38","73.33"
"MFP","12-Apr-2023","39","300.00"
"MFP","12-Apr-2023","40","128.00"
"MFP","12-Apr-2023","41","73.00"
"MFP","12-Apr-2023","42","44.99"
"MFP","12-Apr-2023","43","24.32"
"MFP","12-Apr-2023","44","15.00"
"MFP","12-Apr-2023","45","13.32"
"MFP","12-Apr-2023","46","13.32"
"MFP","12-Apr-2023","47","10.00"
"MFP","12-Apr-2023","48","10.00"
"MFP","13-Apr-2023","1","1.33"
"MFP","13-Apr-2023","2","1.33"
"MFP","13-Apr-2023","3","0.01"
"MFP","13-Apr-2023","4","0.01"
"MFP","13-Apr-2023","5","0.01"
"MFP","13-Apr-2023","6","0.01"
"MFP","13-Apr-2023","7","0.01"
"MFP","13-Apr-2023","8","0.01"
"MFP","13-Apr-2023","9","0.01"
"MFP","13-Apr-2023","10","0.01"
"MFP","13-Apr-2023","11","1.33"
"MFP","13-Apr-2023","12","1.33"
"MFP","13-Apr-2023","13","10.00"
"MFP","13-Apr-2023","14","33.33"
"MFP","13-Apr-2023","15","73.00"
"MFP","13-Apr-2023","16","73.00"
"MFP","13-Apr-2023","17","37.00"
"MFP","13-Apr-2023","18","88.00"
"MFP","13-Apr-2023","19","37.00"
"MFP","13-Apr-2023","20","73.00"
"MFP","13-Apr-2023","21","73.00"
"MFP","13-Apr-2023","22","37.00"
"MFP","13-Apr-2023","23","37.00"
"MFP","13-Apr-2023","24","37.00"
"MFP","13-Apr-2023","25","57.00"
"MFP","13-Apr-2023","26","57.01"
"MFP","13-Apr-2023","27","57.00"
"MFP","13-Apr-2023","28","57.00"
"MFP","13-Apr-2023","29","57.05"
"MFP","13-Apr-2023","30","73.00"
"MFP","13-Apr-2023","31","73.00"
"MFP","13-Apr-2023","32","73.00"
"MFP","13-Apr-2023","33","73.00"
"MFP","13-Apr-2023","34","95.99"
"MFP","13-Apr-2023","35","73.00"
"MFP","13-Apr-2023","36","73.00"
"MFP","13-Apr-2023","37","128.00"
"MFP","13-Apr-2023","38","73.00"
"MFP","13-Apr-2023","39","300.00"
