"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","13-Aug-2023","7","10.00"
"MFP","13-Aug-2023","8","10.00"
"MFP","13-Aug-2023","9","10.00"
"MFP","13-Aug-2023","10","10.03"
"MFP","13-Aug-2023","11","10.03"
"MFP","13-Aug-2023","12","10.03"
"MFP","13-Aug-2023","13","50.00"
"MFP","13-Aug-2023","14","73.37"
"MFP","13-Aug-2023","15","158.00"
"MFP","13-Aug-2023","16","158.00"
"MFP","13-Aug-2023","17","73.37"
"MFP","13-Aug-2023","18","158.00"
"MFP","13-Aug-2023","19","73.37"
"MFP","13-Aug-2023","20","96.37"
"MFP","13-Aug-2023","21","73.37"
"MFP","13-Aug-2023","22","50.03"
"MFP","13-Aug-2023","23","50.00"
"MFP","13-Aug-2023","24","40.67"
"MFP","13-Aug-2023","25","50.03"
"MFP","13-Aug-2023","26","50.03"
"MFP","13-Aug-2023","27","51.37"
"MFP","13-Aug-2023","28","53.43"
"MFP","13-Aug-2023","29","53.43"
"MFP","13-Aug-2023","30","53.94"
"MFP","13-Aug-2023","31","54.89"
"MFP","13-Aug-2023","32","56.82"
"MFP","13-Aug-2023","33","54.69"
"MFP","13-Aug-2023","34","73.37"
"MFP","13-Aug-2023","35","74.10"
"MFP","13-Aug-2023","36","73.37"
"MFP","13-Aug-2023","37","110.39"
"MFP","13-Aug-2023","38","92.28"
"MFP","13-Aug-2023","39","158.00"
"MFP","13-Aug-2023","40","157.43"
"MFP","13-Aug-2023","41","158.00"
"MFP","13-Aug-2023","42","150.23"
"MFP","13-Aug-2023","43","150.23"
"MFP","13-Aug-2023","44","99.77"
"MFP","13-Aug-2023","45","72.12"
"MFP","13-Aug-2023","46","70.03"
"MFP","13-Aug-2023","47","54.77"
"MFP","13-Aug-2023","48","50.00"
"MFP","14-Aug-2023","1","44.50"
"MFP","14-Aug-2023","2","27.99"
"MFP","14-Aug-2023","3","10.03"
"MFP","14-Aug-2023","4","15.00"
"MFP","14-Aug-2023","5","10.03"
"MFP","14-Aug-2023","6","10.03"
"MFP","14-Aug-2023","7","10.03"
"MFP","14-Aug-2023","8","10.03"
"MFP","14-Aug-2023","9","10.00"
"MFP","14-Aug-2023","10","10.00"
"MFP","14-Aug-2023","11","10.00"
"MFP","14-Aug-2023","12","18.78"
"MFP","14-Aug-2023","13","33.55"
"MFP","14-Aug-2023","14","50.03"
"MFP","14-Aug-2023","15","70.03"
"MFP","14-Aug-2023","16","176.43"
"MFP","14-Aug-2023","17","99.77"
"MFP","14-Aug-2023","18","158.00"
"MFP","14-Aug-2023","19","99.77"
"MFP","14-Aug-2023","20","158.00"
"MFP","14-Aug-2023","21","129.96"
"MFP","14-Aug-2023","22","158.00"
"MFP","14-Aug-2023","23","99.77"
"MFP","14-Aug-2023","24","79.44"
"MFP","14-Aug-2023","25","129.78"
"MFP","14-Aug-2023","26","136.00"
"MFP","14-Aug-2023","27","119.43"
"MFP","14-Aug-2023","28","124.44"
"MFP","14-Aug-2023","29","129.78"
"MFP","14-Aug-2023","30","240.43"
"MFP","14-Aug-2023","31","240.43"
"MFP","14-Aug-2023","32","178.55"
"MFP","14-Aug-2023","33","178.55"
"MFP","14-Aug-2023","34","35.38"
