"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09-Dec-2023","41","44.44"
"MFP","09-Dec-2023","42","33.00"
"MFP","09-Dec-2023","43","22.22"
"MFP","09-Dec-2023","44","15.00"
"MFP","09-Dec-2023","45","22.22"
"MFP","09-Dec-2023","46","22.22"
"MFP","09-Dec-2023","47","15.00"
"MFP","09-Dec-2023","48","9.80"
"MFP","10-Dec-2023","1","10.00"
"MFP","10-Dec-2023","2","10.00"
"MFP","10-Dec-2023","3","9.80"
"MFP","10-Dec-2023","4","10.00"
"MFP","10-Dec-2023","5","10.00"
"MFP","10-Dec-2023","6","10.00"
"MFP","10-Dec-2023","7","10.00"
"MFP","10-Dec-2023","8","10.00"
"MFP","10-Dec-2023","9","10.00"
"MFP","10-Dec-2023","10","10.00"
"MFP","10-Dec-2023","11","11.11"
"MFP","10-Dec-2023","12","15.00"
"MFP","10-Dec-2023","13","15.00"
"MFP","10-Dec-2023","14","15.00"
"MFP","10-Dec-2023","15","22.22"
"MFP","10-Dec-2023","16","33.08"
"MFP","10-Dec-2023","17","11.11"
"MFP","10-Dec-2023","18","22.22"
"MFP","10-Dec-2023","19","11.11"
"MFP","10-Dec-2023","20","15.00"
"MFP","10-Dec-2023","21","11.11"
"MFP","10-Dec-2023","22","10.00"
"MFP","10-Dec-2023","23","11.11"
"MFP","10-Dec-2023","24","10.00"
"MFP","10-Dec-2023","25","11.11"
"MFP","10-Dec-2023","26","11.11"
"MFP","10-Dec-2023","27","11.11"
"MFP","10-Dec-2023","28","10.00"
"MFP","10-Dec-2023","29","10.00"
"MFP","10-Dec-2023","30","11.11"
"MFP","10-Dec-2023","31","15.00"
"MFP","10-Dec-2023","32","15.00"
"MFP","10-Dec-2023","33","15.00"
"MFP","10-Dec-2023","34","20.03"
"MFP","10-Dec-2023","35","15.00"
"MFP","10-Dec-2023","36","20.03"
"MFP","10-Dec-2023","37","53.57"
"MFP","10-Dec-2023","38","22.22"
"MFP","10-Dec-2023","39","53.57"
"MFP","10-Dec-2023","40","35.00"
"MFP","10-Dec-2023","41","22.22"
"MFP","10-Dec-2023","42","15.09"
"MFP","10-Dec-2023","43","15.00"
"MFP","10-Dec-2023","44","15.00"
"MFP","10-Dec-2023","45","15.00"
"MFP","10-Dec-2023","46","15.00"
"MFP","10-Dec-2023","47","10.00"
"MFP","10-Dec-2023","48","10.00"
"MFP","11-Dec-2023","1","10.00"
"MFP","11-Dec-2023","2","10.00"
"MFP","11-Dec-2023","3","9.80"
"MFP","11-Dec-2023","4","9.80"
"MFP","11-Dec-2023","5","9.80"
"MFP","11-Dec-2023","6","9.80"
"MFP","11-Dec-2023","7","10.00"
"MFP","11-Dec-2023","8","10.00"
"MFP","11-Dec-2023","9","10.00"
"MFP","11-Dec-2023","10","10.00"
"MFP","11-Dec-2023","11","10.00"
"MFP","11-Dec-2023","12","10.00"
"MFP","11-Dec-2023","13","15.00"
"MFP","11-Dec-2023","14","15.00"
"MFP","11-Dec-2023","15","35.00"
"MFP","11-Dec-2023","16","44.44"
"MFP","11-Dec-2023","17","22.22"
"MFP","11-Dec-2023","18","53.57"
"MFP","11-Dec-2023","19","36.39"
"MFP","11-Dec-2023","20","45.10"
"MFP","11-Dec-2023","21","44.44"
"MFP","11-Dec-2023","22","29.71"
"MFP","11-Dec-2023","23","29.72"
"MFP","11-Dec-2023","24","24.37"
"MFP","11-Dec-2023","25","24.78"
"MFP","11-Dec-2023","26","36.43"
"MFP","11-Dec-2023","27","34.83"
"MFP","11-Dec-2023","28","45.62"
"MFP","11-Dec-2023","29","48.29"
"MFP","11-Dec-2023","30","40.41"
"MFP","11-Dec-2023","31","46.26"
"MFP","11-Dec-2023","32","33.55"
"MFP","11-Dec-2023","33","33.56"
"MFP","11-Dec-2023","34","53.57"
"MFP","11-Dec-2023","35","45.41"
"MFP","11-Dec-2023","36","39.80"
"MFP","11-Dec-2023","37","54.02"
"MFP","11-Dec-2023","38","30.98"
"MFP","11-Dec-2023","39","53.57"
"MFP","11-Dec-2023","40","65.55"
"MFP","11-Dec-2023","41","53.57"
"MFP","11-Dec-2023","42","42.09"
"MFP","11-Dec-2023","43","15.12"
"MFP","11-Dec-2023","44","11.11"
"MFP","11-Dec-2023","45","11.11"
"MFP","11-Dec-2023","46","11.11"
"MFP","11-Dec-2023","47","10.00"
"MFP","11-Dec-2023","48","10.00"
"MFP","12-Dec-2023","1","10.00"
"MFP","12-Dec-2023","2","10.00"
"MFP","12-Dec-2023","3","9.80"
"MFP","12-Dec-2023","4","10.00"
"MFP","12-Dec-2023","5","9.89"
"MFP","12-Dec-2023","6","10.00"
"MFP","12-Dec-2023","7","10.00"
"MFP","12-Dec-2023","8","10.00"
"MFP","12-Dec-2023","9","10.00"
"MFP","12-Dec-2023","10","10.00"
"MFP","12-Dec-2023","11","10.00"
"MFP","12-Dec-2023","12","10.00"
"MFP","12-Dec-2023","13","15.00"
"MFP","12-Dec-2023","14","20.03"
"MFP","12-Dec-2023","15","35.09"
"MFP","12-Dec-2023","16","44.44"
"MFP","12-Dec-2023","17","65.19"
"MFP","12-Dec-2023","18","132.08"
"MFP","12-Dec-2023","19","67.77"
"MFP","12-Dec-2023","20","104.58"
"MFP","12-Dec-2023","21","68.76"
"MFP","12-Dec-2023","22","53.57"
"MFP","12-Dec-2023","23","51.15"
"MFP","12-Dec-2023","24","47.52"
"MFP","12-Dec-2023","25","68.31"
"MFP","12-Dec-2023","26","53.57"
"MFP","12-Dec-2023","27","110.69"
"MFP","12-Dec-2023","28","144.44"
"MFP","12-Dec-2023","29","185.00"
"MFP","12-Dec-2023","30","175.44"
"MFP","12-Dec-2023","31","175.44"
"MFP","12-Dec-2023","32","145.50"
"MFP","12-Dec-2023","33","168.00"
"MFP","12-Dec-2023","34","57.99"
"MFP","12-Dec-2023","35","50.00"
"MFP","12-Dec-2023","36","65.55"
"MFP","12-Dec-2023","37","118.23"
"MFP","12-Dec-2023","38","50.00"
"MFP","12-Dec-2023","39","107.04"
"MFP","12-Dec-2023","40","53.57"
"MFP","12-Dec-2023","41","50.09"
"MFP","12-Dec-2023","42","73.00"
"MFP","12-Dec-2023","43","44.44"
"MFP","12-Dec-2023","44","22.22"
"MFP","12-Dec-2023","45","22.22"
"MFP","12-Dec-2023","46","10.00"
"MFP","12-Dec-2023","47","10.00"
"MFP","12-Dec-2023","48","10.00"
"MFP","13-Dec-2023","1","10.00"
"MFP","13-Dec-2023","2","9.80"
