"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESE","01-Apr-2024","41","42.50"
"MRP","PRIRESA","01-Apr-2024","41","7.11"
"MRP","PRIRESB","01-Apr-2024","41","6.04"
"MRP","PRIRESC","01-Apr-2024","41","5.33"
"MRP","PRIRESD","01-Apr-2024","41","4.27"
"MRP","PRIRESE","01-Apr-2024","41","1.78"
"MRP","CONRESA","01-Apr-2024","42","170.00"
"MRP","CONRESB","01-Apr-2024","42","144.50"
"MRP","CONRESC","01-Apr-2024","42","127.50"
"MRP","CONRESD","01-Apr-2024","42","102.00"
"MRP","CONRESE","01-Apr-2024","42","42.50"
"MRP","PRIRESA","01-Apr-2024","42","7.11"
"MRP","PRIRESB","01-Apr-2024","42","6.04"
"MRP","PRIRESC","01-Apr-2024","42","5.33"
"MRP","PRIRESD","01-Apr-2024","42","4.27"
"MRP","PRIRESE","01-Apr-2024","42","1.78"
"MRP","CONRESA","01-Apr-2024","43","170.00"
"MRP","CONRESB","01-Apr-2024","43","144.50"
"MRP","CONRESC","01-Apr-2024","43","127.50"
"MRP","CONRESD","01-Apr-2024","43","102.00"
"MRP","CONRESE","01-Apr-2024","43","42.50"
"MRP","PRIRESA","01-Apr-2024","43","7.11"
"MRP","PRIRESB","01-Apr-2024","43","6.04"
"MRP","PRIRESC","01-Apr-2024","43","5.33"
"MRP","PRIRESD","01-Apr-2024","43","4.27"
"MRP","PRIRESE","01-Apr-2024","43","1.78"
"MRP","CONRESA","01-Apr-2024","44","178.37"
"MRP","CONRESB","01-Apr-2024","44","151.61"
"MRP","CONRESC","01-Apr-2024","44","133.78"
"MRP","CONRESD","01-Apr-2024","44","107.02"
"MRP","CONRESE","01-Apr-2024","44","44.59"
"MRP","PRIRESA","01-Apr-2024","44","11.55"
"MRP","PRIRESB","01-Apr-2024","44","9.82"
"MRP","PRIRESC","01-Apr-2024","44","8.66"
"MRP","PRIRESD","01-Apr-2024","44","6.93"
"MRP","PRIRESE","01-Apr-2024","44","2.89"
"MRP","CONRESA","01-Apr-2024","45","89.80"
"MRP","CONRESB","01-Apr-2024","45","76.33"
"MRP","CONRESC","01-Apr-2024","45","67.35"
"MRP","CONRESD","01-Apr-2024","45","53.88"
"MRP","CONRESE","01-Apr-2024","45","22.45"
"MRP","PRIRESA","01-Apr-2024","45","6.01"
"MRP","PRIRESB","01-Apr-2024","45","5.11"
"MRP","PRIRESC","01-Apr-2024","45","4.51"
"MRP","PRIRESD","01-Apr-2024","45","3.61"
"MRP","PRIRESE","01-Apr-2024","45","1.50"
"MRP","CONRESA","01-Apr-2024","46","50.00"
"MRP","CONRESB","01-Apr-2024","46","42.50"
"MRP","CONRESC","01-Apr-2024","46","37.50"
"MRP","CONRESD","01-Apr-2024","46","30.00"
"MRP","CONRESE","01-Apr-2024","46","12.50"
"MRP","PRIRESA","01-Apr-2024","46","5.88"
"MRP","PRIRESB","01-Apr-2024","46","5.00"
"MRP","PRIRESC","01-Apr-2024","46","4.41"
"MRP","PRIRESD","01-Apr-2024","46","3.53"
"MRP","PRIRESE","01-Apr-2024","46","1.47"
"MRP","CONRESA","01-Apr-2024","47","35.44"
"MRP","CONRESB","01-Apr-2024","47","30.12"
"MRP","CONRESC","01-Apr-2024","47","26.58"
"MRP","CONRESD","01-Apr-2024","47","21.26"
"MRP","CONRESE","01-Apr-2024","47","8.86"
"MRP","PRIRESA","01-Apr-2024","47","5.88"
"MRP","PRIRESB","01-Apr-2024","47","5.00"
"MRP","PRIRESC","01-Apr-2024","47","4.41"
"MRP","PRIRESD","01-Apr-2024","47","3.53"
"MRP","PRIRESE","01-Apr-2024","47","1.47"
"MRP","CONRESA","01-Apr-2024","48","16.88"
"MRP","CONRESB","01-Apr-2024","48","14.35"
"MRP","CONRESC","01-Apr-2024","48","12.66"
"MRP","CONRESD","01-Apr-2024","48","10.13"
"MRP","CONRESE","01-Apr-2024","48","4.22"
"MRP","PRIRESA","01-Apr-2024","48","0.50"
"MRP","PRIRESB","01-Apr-2024","48","0.43"
"MRP","PRIRESC","01-Apr-2024","48","0.38"
"MRP","PRIRESD","01-Apr-2024","48","0.30"
"MRP","PRIRESE","01-Apr-2024","48","0.13"
"MRP","CONRESA","02-Apr-2024","1","12.88"
"MRP","CONRESB","02-Apr-2024","1","10.95"
"MRP","CONRESC","02-Apr-2024","1","9.66"
"MRP","CONRESD","02-Apr-2024","1","7.73"
"MRP","CONRESE","02-Apr-2024","1","3.22"
"MRP","PRIRESA","02-Apr-2024","1","0.05"
"MRP","PRIRESB","02-Apr-2024","1","0.04"
"MRP","PRIRESC","02-Apr-2024","1","0.04"
"MRP","PRIRESD","02-Apr-2024","1","0.03"
"MRP","PRIRESE","02-Apr-2024","1","0.01"
"MRP","CONRESA","02-Apr-2024","2","12.34"
"MRP","CONRESB","02-Apr-2024","2","10.49"
"MRP","CONRESC","02-Apr-2024","2","9.25"
"MRP","CONRESD","02-Apr-2024","2","7.40"
"MRP","CONRESE","02-Apr-2024","2","3.08"
"MRP","PRIRESA","02-Apr-2024","2","0.05"
"MRP","PRIRESB","02-Apr-2024","2","0.04"
"MRP","PRIRESC","02-Apr-2024","2","0.04"
"MRP","PRIRESD","02-Apr-2024","2","0.03"
