"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESA","01-Feb-2024","44","1.05"
"MRP","CONRESB","01-Feb-2024","44","0.89"
"MRP","CONRESC","01-Feb-2024","44","0.79"
"MRP","CONRESD","01-Feb-2024","44","0.63"
"MRP","CONRESE","01-Feb-2024","44","0.26"
"MRP","PRIRESA","01-Feb-2024","44","0.01"
"MRP","PRIRESB","01-Feb-2024","44","0.01"
"MRP","PRIRESC","01-Feb-2024","44","0.01"
"MRP","PRIRESD","01-Feb-2024","44","0.01"
"MRP","PRIRESE","01-Feb-2024","44","0.00"
"MRP","CONRESA","01-Feb-2024","45","0.10"
"MRP","CONRESB","01-Feb-2024","45","0.08"
"MRP","CONRESC","01-Feb-2024","45","0.07"
"MRP","CONRESD","01-Feb-2024","45","0.06"
"MRP","CONRESE","01-Feb-2024","45","0.02"
"MRP","PRIRESA","01-Feb-2024","45","0.01"
"MRP","PRIRESB","01-Feb-2024","45","0.01"
"MRP","PRIRESC","01-Feb-2024","45","0.01"
"MRP","PRIRESD","01-Feb-2024","45","0.01"
"MRP","PRIRESE","01-Feb-2024","45","0.00"
"MRP","CONRESA","01-Feb-2024","46","0.05"
"MRP","CONRESB","01-Feb-2024","46","0.04"
"MRP","CONRESC","01-Feb-2024","46","0.04"
"MRP","CONRESD","01-Feb-2024","46","0.03"
"MRP","CONRESE","01-Feb-2024","46","0.01"
"MRP","PRIRESA","01-Feb-2024","46","0.01"
"MRP","PRIRESB","01-Feb-2024","46","0.01"
"MRP","PRIRESC","01-Feb-2024","46","0.01"
"MRP","PRIRESD","01-Feb-2024","46","0.01"
"MRP","PRIRESE","01-Feb-2024","46","0.00"
"MRP","CONRESA","01-Feb-2024","47","0.10"
"MRP","CONRESB","01-Feb-2024","47","0.08"
"MRP","CONRESC","01-Feb-2024","47","0.08"
"MRP","CONRESD","01-Feb-2024","47","0.06"
"MRP","CONRESE","01-Feb-2024","47","0.02"
"MRP","PRIRESA","01-Feb-2024","47","0.01"
"MRP","PRIRESB","01-Feb-2024","47","0.01"
"MRP","PRIRESC","01-Feb-2024","47","0.01"
"MRP","PRIRESD","01-Feb-2024","47","0.01"
"MRP","PRIRESE","01-Feb-2024","47","0.00"
"MRP","CONRESA","01-Feb-2024","48","0.01"
"MRP","CONRESB","01-Feb-2024","48","0.01"
"MRP","CONRESC","01-Feb-2024","48","0.01"
"MRP","CONRESD","01-Feb-2024","48","0.01"
"MRP","CONRESE","01-Feb-2024","48","0.00"
"MRP","PRIRESA","01-Feb-2024","48","0.01"
"MRP","PRIRESB","01-Feb-2024","48","0.01"
"MRP","PRIRESC","01-Feb-2024","48","0.01"
"MRP","PRIRESD","01-Feb-2024","48","0.01"
"MRP","PRIRESE","01-Feb-2024","48","0.00"
"MRP","CONRESA","02-Feb-2024","1","0.10"
"MRP","CONRESB","02-Feb-2024","1","0.08"
"MRP","CONRESC","02-Feb-2024","1","0.08"
"MRP","CONRESD","02-Feb-2024","1","0.06"
"MRP","CONRESE","02-Feb-2024","1","0.02"
"MRP","PRIRESA","02-Feb-2024","1","0.01"
"MRP","PRIRESB","02-Feb-2024","1","0.01"
"MRP","PRIRESC","02-Feb-2024","1","0.01"
"MRP","PRIRESD","02-Feb-2024","1","0.01"
"MRP","PRIRESE","02-Feb-2024","1","0.00"
"MRP","CONRESA","02-Feb-2024","2","0.10"
"MRP","CONRESB","02-Feb-2024","2","0.08"
"MRP","CONRESC","02-Feb-2024","2","0.08"
"MRP","CONRESD","02-Feb-2024","2","0.06"
"MRP","CONRESE","02-Feb-2024","2","0.02"
"MRP","PRIRESA","02-Feb-2024","2","0.01"
"MRP","PRIRESB","02-Feb-2024","2","0.01"
"MRP","PRIRESC","02-Feb-2024","2","0.01"
"MRP","PRIRESD","02-Feb-2024","2","0.01"
"MRP","PRIRESE","02-Feb-2024","2","0.00"
