"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01-Jul-2024","40","0.04"
"MRP","PRIRESE","01-Jul-2024","40","0.02"
"MRP","CONRESA","01-Jul-2024","41","22.00"
"MRP","CONRESB","01-Jul-2024","41","18.70"
"MRP","CONRESC","01-Jul-2024","41","16.50"
"MRP","CONRESD","01-Jul-2024","41","13.20"
"MRP","CONRESE","01-Jul-2024","41","5.50"
"MRP","PRIRESA","01-Jul-2024","41","0.06"
"MRP","PRIRESB","01-Jul-2024","41","0.05"
"MRP","PRIRESC","01-Jul-2024","41","0.04"
"MRP","PRIRESD","01-Jul-2024","41","0.04"
"MRP","PRIRESE","01-Jul-2024","41","0.01"
"MRP","CONRESA","01-Jul-2024","42","23.45"
"MRP","CONRESB","01-Jul-2024","42","19.93"
"MRP","CONRESC","01-Jul-2024","42","17.59"
"MRP","CONRESD","01-Jul-2024","42","14.07"
"MRP","CONRESE","01-Jul-2024","42","5.86"
"MRP","PRIRESA","01-Jul-2024","42","0.06"
"MRP","PRIRESB","01-Jul-2024","42","0.05"
"MRP","PRIRESC","01-Jul-2024","42","0.04"
"MRP","PRIRESD","01-Jul-2024","42","0.04"
"MRP","PRIRESE","01-Jul-2024","42","0.02"
"MRP","CONRESA","01-Jul-2024","43","24.35"
"MRP","CONRESB","01-Jul-2024","43","20.70"
"MRP","CONRESC","01-Jul-2024","43","18.26"
"MRP","CONRESD","01-Jul-2024","43","14.61"
"MRP","CONRESE","01-Jul-2024","43","6.09"
"MRP","PRIRESA","01-Jul-2024","43","0.14"
"MRP","PRIRESB","01-Jul-2024","43","0.12"
"MRP","PRIRESC","01-Jul-2024","43","0.11"
"MRP","PRIRESD","01-Jul-2024","43","0.08"
"MRP","PRIRESE","01-Jul-2024","43","0.04"
"MRP","CONRESA","01-Jul-2024","44","12.34"
"MRP","CONRESB","01-Jul-2024","44","10.49"
"MRP","CONRESC","01-Jul-2024","44","9.25"
"MRP","CONRESD","01-Jul-2024","44","7.40"
"MRP","CONRESE","01-Jul-2024","44","3.08"
"MRP","PRIRESA","01-Jul-2024","44","0.12"
"MRP","PRIRESB","01-Jul-2024","44","0.10"
"MRP","PRIRESC","01-Jul-2024","44","0.09"
"MRP","PRIRESD","01-Jul-2024","44","0.07"
"MRP","PRIRESE","01-Jul-2024","44","0.03"
"MRP","CONRESA","01-Jul-2024","45","2.00"
"MRP","CONRESB","01-Jul-2024","45","1.70"
"MRP","CONRESC","01-Jul-2024","45","1.50"
"MRP","CONRESD","01-Jul-2024","45","1.20"
"MRP","CONRESE","01-Jul-2024","45","0.50"
"MRP","PRIRESA","01-Jul-2024","45","0.06"
"MRP","PRIRESB","01-Jul-2024","45","0.05"
"MRP","PRIRESC","01-Jul-2024","45","0.04"
"MRP","PRIRESD","01-Jul-2024","45","0.04"
"MRP","PRIRESE","01-Jul-2024","45","0.01"
"MRP","CONRESA","01-Jul-2024","46","0.10"
"MRP","CONRESB","01-Jul-2024","46","0.08"
"MRP","CONRESC","01-Jul-2024","46","0.08"
"MRP","CONRESD","01-Jul-2024","46","0.06"
"MRP","CONRESE","01-Jul-2024","46","0.02"
"MRP","PRIRESA","01-Jul-2024","46","0.01"
"MRP","PRIRESB","01-Jul-2024","46","0.01"
"MRP","PRIRESC","01-Jul-2024","46","0.01"
"MRP","PRIRESD","01-Jul-2024","46","0.01"
"MRP","PRIRESE","01-Jul-2024","46","0.00"
"MRP","CONRESA","01-Jul-2024","47","1.20"
"MRP","CONRESB","01-Jul-2024","47","1.02"
"MRP","CONRESC","01-Jul-2024","47","0.90"
"MRP","CONRESD","01-Jul-2024","47","0.72"
"MRP","CONRESE","01-Jul-2024","47","0.30"
"MRP","PRIRESA","01-Jul-2024","47","0.01"
"MRP","PRIRESB","01-Jul-2024","47","0.01"
"MRP","PRIRESC","01-Jul-2024","47","0.01"
"MRP","PRIRESD","01-Jul-2024","47","0.01"
"MRP","PRIRESE","01-Jul-2024","47","0.00"
"MRP","CONRESA","01-Jul-2024","48","0.01"
"MRP","CONRESB","01-Jul-2024","48","0.01"
"MRP","CONRESC","01-Jul-2024","48","0.01"
"MRP","CONRESD","01-Jul-2024","48","0.01"
"MRP","CONRESE","01-Jul-2024","48","0.00"
"MRP","PRIRESA","01-Jul-2024","48","0.01"
"MRP","PRIRESB","01-Jul-2024","48","0.01"
"MRP","PRIRESC","01-Jul-2024","48","0.01"
"MRP","PRIRESD","01-Jul-2024","48","0.01"
"MRP","PRIRESE","01-Jul-2024","48","0.00"
"MRP","CONRESA","02-Jul-2024","1","0.01"
"MRP","CONRESB","02-Jul-2024","1","0.01"
"MRP","CONRESC","02-Jul-2024","1","0.01"
"MRP","CONRESD","02-Jul-2024","1","0.01"
"MRP","CONRESE","02-Jul-2024","1","0.00"
"MRP","PRIRESA","02-Jul-2024","1","0.01"
"MRP","PRIRESB","02-Jul-2024","1","0.01"
"MRP","PRIRESC","02-Jul-2024","1","0.01"
"MRP","PRIRESD","02-Jul-2024","1","0.01"
"MRP","PRIRESE","02-Jul-2024","1","0.00"
"MRP","CONRESA","02-Jul-2024","2","0.01"
"MRP","CONRESB","02-Jul-2024","2","0.01"
"MRP","CONRESC","02-Jul-2024","2","0.01"
"MRP","CONRESD","02-Jul-2024","2","0.01"
"MRP","CONRESE","02-Jul-2024","2","0.00"
"MRP","PRIRESA","02-Jul-2024","2","0.01"
"MRP","PRIRESB","02-Jul-2024","2","0.01"
"MRP","PRIRESC","02-Jul-2024","2","0.01"
"MRP","PRIRESD","02-Jul-2024","2","0.01"
"MRP","PRIRESE","02-Jul-2024","2","0.00"
